ilosc 	 alpha 	 beta 	 pj_max 	 inst 	 time 	 wynik 	 regeneracja
 30 	 0.2 	 0.05 	 30 	 	 48	0.735	27538.2	61
 30 	 0.2 	 0.05 	 30 	 	 49	1.14	32647.1	68
wart srednie: 54.8077	1403850	3430	

-----------------------

-----------------------
 30 	 0.2 	 0.1 	 10 	 	 0	0.016	7717.78	12
 30 	 0.2 	 0.1 	 10 	 	 1	0	7392.04	12
 30 	 0.2 	 0.1 	 10 	 	 2	0.016	10789.7	16
 30 	 0.2 	 0.1 	 10 	 	 3	0.015	8925.3	15
 30 	 0.2 	 0.1 	 10 	 	 4	0	7259.39	13
 30 	 0.2 	 0.1 	 10 	 	 5	0.016	10406.8	17
 30 	 0.2 	 0.1 	 10 	 	 6	0.015	10693.1	17
 30 	 0.2 	 0.1 	 10 	 	 7	0	9466.37	13
 30 	 0.2 	 0.1 	 10 	 	 8	0	6694.22	13
 30 	 0.2 	 0.1 	 10 	 	 9	0.015	9924.17	15
 30 	 0.2 	 0.1 	 10 	 	 10	0.016	10466.3	16
 30 	 0.2 	 0.1 	 10 	 	 11	0.016	8847.17	14
 30 	 0.2 	 0.1 	 10 	 	 12	0.015	8730.31	13
 30 	 0.2 	 0.1 	 10 	 	 13	0.016	7842.79	16
 30 	 0.2 	 0.1 	 10 	 	 14	0.016	12591.4	16
 30 	 0.2 	 0.1 	 10 	 	 15	0	8762.12	13
 30 	 0.2 	 0.1 	 10 	 	 16	0.016	14088.9	17
 30 	 0.2 	 0.1 	 10 	 	 17	0	7204.53	12
 30 	 0.2 	 0.1 	 10 	 	 18	0.015	12693.4	17
 30 	 0.2 	 0.1 	 10 	 	 19	0	7542.17	14
 30 	 0.2 	 0.1 	 10 	 	 20	0.016	6300.08	12
 30 	 0.2 	 0.1 	 10 	 	 21	0	7131.64	12
 30 	 0.2 	 0.1 	 10 	 	 22	0.015	9151.6	15
 30 	 0.2 	 0.1 	 10 	 	 23	0.016	11644.5	14
 30 	 0.2 	 0.1 	 10 	 	 24	0.016	13475	17
 30 	 0.2 	 0.1 	 10 	 	 25	0.015	9090.73	15
 30 	 0.2 	 0.1 	 10 	 	 26	0.016	6852.92	13
 30 	 0.2 	 0.1 	 10 	 	 27	0	8819.94	14
 30 	 0.2 	 0.1 	 10 	 	 28	0.016	13121	17
 30 	 0.2 	 0.1 	 10 	 	 29	0	10724.8	15
 30 	 0.2 	 0.1 	 10 	 	 30	0.015	12288.2	17
 30 	 0.2 	 0.1 	 10 	 	 31	0	7342.77	15
 30 	 0.2 	 0.1 	 10 	 	 32	0	8325.39	15
 30 	 0.2 	 0.1 	 10 	 	 33	0.031	12321.6	16
 30 	 0.2 	 0.1 	 10 	 	 34	0	10046.4	14
 30 	 0.2 	 0.1 	 10 	 	 35	0.016	12234.4	17
 30 	 0.2 	 0.1 	 10 	 	 36	0	9295.9	15
 30 	 0.2 	 0.1 	 10 	 	 37	0	7733.25	16
 30 	 0.2 	 0.1 	 10 	 	 38	0	10059.9	16
 30 	 0.2 	 0.1 	 10 	 	 39	0.015	8605.95	13
 30 	 0.2 	 0.1 	 10 	 	 40	0.016	7954.21	12
 30 	 0.2 	 0.1 	 10 	 	 41	0.016	14700.8	17
 30 	 0.2 	 0.1 	 10 	 	 42	0.015	11012.3	14
 30 	 0.2 	 0.1 	 10 	 	 43	0	6940.98	13
 30 	 0.2 	 0.1 	 10 	 	 44	0	10672.4	15
 30 	 0.2 	 0.1 	 10 	 	 45	0.015	13837.2	16
 30 	 0.2 	 0.1 	 10 	 	 46	0	7231.39	12
 30 	 0.2 	 0.1 	 10 	 	 47	0.016	10256.4	15
 30 	 0.2 	 0.1 	 10 	 	 48	0.015	9227.67	14
 30 	 0.2 	 0.1 	 10 	 	 49	0	8108.47	13
wart srednie: 0.49266	492171	744	

-----------------------
 30 	 0.2 	 0.1 	 20 	 	 0	0.141	17191	27
 30 	 0.2 	 0.1 	 20 	 	 1	0.078	19467.7	27
 30 	 0.2 	 0.1 	 20 	 	 2	0.078	16100.1	24
 30 	 0.2 	 0.1 	 20 	 	 3	0.125	21284.7	25
 30 	 0.2 	 0.1 	 20 	 	 4	0.141	18231.1	27
 30 	 0.2 	 0.1 	 20 	 	 5	0.141	17676.4	30
 30 	 0.2 	 0.1 	 20 	 	 6	0.156	17027.2	31
 30 	 0.2 	 0.1 	 20 	 	 7	0.109	16961.8	28
 30 	 0.2 	 0.1 	 20 	 	 8	0.141	19767.6	30
 30 	 0.2 	 0.1 	 20 	 	 9	0.156	23527.6	32
 30 	 0.2 	 0.1 	 20 	 	 10	0.094	16404.8	28
 30 	 0.2 	 0.1 	 20 	 	 11	0.141	20535.6	28
 30 	 0.2 	 0.1 	 20 	 	 12	0.109	17997.9	29
 30 	 0.2 	 0.1 	 20 	 	 13	0.046	14989.5	24
 30 	 0.2 	 0.1 	 20 	 	 14	0.157	21100.4	32
 30 	 0.2 	 0.1 	 20 	 	 15	0.234	29193.5	35
 30 	 0.2 	 0.1 	 20 	 	 16	0.156	19188	31
 30 	 0.2 	 0.1 	 20 	 	 17	0.078	18227.1	27
 30 	 0.2 	 0.1 	 20 	 	 18	0.094	17836.3	25
 30 	 0.2 	 0.1 	 20 	 	 19	0.125	21497.7	30
 30 	 0.2 	 0.1 	 20 	 	 20	0.109	17959.9	28
 30 	 0.2 	 0.1 	 20 	 	 21	0.188	19168.2	34
 30 	 0.2 	 0.1 	 20 	 	 22	0.172	21920.1	31
 30 	 0.2 	 0.1 	 20 	 	 23	0.171	20861.3	32
 30 	 0.2 	 0.1 	 20 	 	 24	0.11	19451.1	28
 30 	 0.2 	 0.1 	 20 	 	 25	0.203	25774.2	31
 30 	 0.2 	 0.1 	 20 	 	 26	0.172	23987.7	33
 30 	 0.2 	 0.1 	 20 	 	 27	0.078	15249.5	26
 30 	 0.2 	 0.1 	 20 	 	 28	0.219	25070.7	34
 30 	 0.2 	 0.1 	 20 	 	 29	0.078	17551.6	26
 30 	 0.2 	 0.1 	 20 	 	 30	0.078	19961.9	26
 30 	 0.2 	 0.1 	 20 	 	 31	0.203	20817.8	29
 30 	 0.2 	 0.1 	 20 	 	 32	0.125	19747.2	30
 30 	 0.2 	 0.1 	 20 	 	 33	0.141	16072.8	29
 30 	 0.2 	 0.1 	 20 	 	 34	0.187	21881.8	33
 30 	 0.2 	 0.1 	 20 	 	 35	0.156	17653.7	32
 30 	 0.2 	 0.1 	 20 	 	 36	0.125	17456.4	29
 30 	 0.2 	 0.1 	 20 	 	 37	0.063	14946.2	24
 30 	 0.2 	 0.1 	 20 	 	 38	0.109	14097.5	29
 30 	 0.2 	 0.1 	 20 	 	 39	0.172	20760.8	33
 30 	 0.2 	 0.1 	 20 	 	 40	0.156	18237	30
 30 	 0.2 	 0.1 	 20 	 	 41	0.141	26550.9	31
 30 	 0.2 	 0.1 	 20 	 	 42	0.344	34286.2	40
 30 	 0.2 	 0.1 	 20 	 	 43	0.14	18967.9	30
 30 	 0.2 	 0.1 	 20 	 	 44	0.125	20500.4	27
 30 	 0.2 	 0.1 	 20 	 	 45	0.11	16918	26
 30 	 0.2 	 0.1 	 20 	 	 46	0.11	19216.2	29
 30 	 0.2 	 0.1 	 20 	 	 47	0.078	19387.7	28
 30 	 0.2 	 0.1 	 20 	 	 48	0.062	14025.7	23
 30 	 0.2 	 0.1 	 20 	 	 49	0.156	24748.8	31
wart srednie: 6.91662	1007156	1491	

-----------------------
 30 	 0.2 	 0.1 	 30 	 	 0	0.313	24065.8	35
 30 	 0.2 	 0.1 	 30 	 	 1	0.219	25451.6	35
 30 	 0.2 	 0.1 	 30 	 	 2	0.609	37184.1	51
 30 	 0.2 	 0.1 	 30 	 	 3	0.359	21137.2	42
 30 	 0.2 	 0.1 	 30 	 	 4	0.235	27354.7	37
 30 	 0.2 	 0.1 	 30 	 	 5	0.609	27463.3	52
 30 	 0.2 	 0.1 	 30 	 	 6	0.391	32536.6	42
 30 	 0.2 	 0.1 	 30 	 	 7	0.422	28439.3	44
 30 	 0.2 	 0.1 	 30 	 	 8	0.265	23358.4	38
 30 	 0.2 	 0.1 	 30 	 	 9	0.516	35409.5	48
 30 	 0.2 	 0.1 	 30 	 	 10	0.562	29378.6	50
 30 	 0.2 	 0.1 	 30 	 	 11	0.235	24684.2	37
 30 	 0.2 	 0.1 	 30 	 	 12	0.5	28094.2	42
 30 	 0.2 	 0.1 	 30 	 	 13	0.234	30168.1	37
 30 	 0.2 	 0.1 	 30 	 	 14	0.641	22714.3	50
 30 	 0.2 	 0.1 	 30 	 	 15	0.515	32608.9	48
 30 	 0.2 	 0.1 	 30 	 	 16	0.5	26600.6	48
 30 	 0.2 	 0.1 	 30 	 	 17	0.25	22310	36
 30 	 0.2 	 0.1 	 30 	 	 18	0.5	30252.6	47
 30 	 0.2 	 0.1 	 30 	 	 19	0.625	40627.4	52
 30 	 0.2 	 0.1 	 30 	 	 20	0.25	25003.2	36
 30 	 0.2 	 0.1 	 30 	 	 21	0.328	25816.6	40
 30 	 0.2 	 0.1 	 30 	 	 22	0.282	28844.7	39
 30 	 0.2 	 0.1 	 30 	 	 23	0.25	23759.4	37
 30 	 0.2 	 0.1 	 30 	 	 24	0.75	38102.7	56
 30 	 0.2 	 0.1 	 30 	 	 25	0.344	24759.2	37
 30 	 0.2 	 0.1 	 30 	 	 26	0.484	35126.3	46
 30 	 0.2 	 0.1 	 30 	 	 27	0.235	22323.9	35
 30 	 0.2 	 0.1 	 30 	 	 28	0.328	20918.9	42
 30 	 0.2 	 0.1 	 30 	 	 29	0.328	29540.3	42
 30 	 0.2 	 0.1 	 30 	 	 30	0.328	33122.5	40
 30 	 0.2 	 0.1 	 30 	 	 31	0.765	42895.9	56
 30 	 0.2 	 0.1 	 30 	 	 32	0.204	22144.6	34
 30 	 0.2 	 0.1 	 30 	 	 33	0.593	33860.6	51
 30 	 0.2 	 0.1 	 30 	 	 34	0.578	35596.9	49
 30 	 0.2 	 0.1 	 30 	 	 35	0.391	27647.9	42
 30 	 0.2 	 0.1 	 30 	 	 36	0.391	35838.4	41
 30 	 0.2 	 0.1 	 30 	 	 37	0.343	28283.8	41
 30 	 0.2 	 0.1 	 30 	 	 38	0.297	22585.9	36
 30 	 0.2 	 0.1 	 30 	 	 39	0.516	32756.1	49
 30 	 0.2 	 0.1 	 30 	 	 40	0.218	21741.1	36
 30 	 0.2 	 0.1 	 30 	 	 41	0.563	31460.5	50
 30 	 0.2 	 0.1 	 30 	 	 42	0.406	36145.7	42
 30 	 0.2 	 0.1 	 30 	 	 43	0.422	33101.9	39
 30 	 0.2 	 0.1 	 30 	 	 44	0.265	23765.6	39
 30 	 0.2 	 0.1 	 30 	 	 45	0.328	25182.7	40
 30 	 0.2 	 0.1 	 30 	 	 46	0.235	24916.2	34
 30 	 0.2 	 0.1 	 30 	 	 47	0.328	30716.9	42
 30 	 0.2 	 0.1 	 30 	 	 48	0.64	40863.6	52
 30 	 0.2 	 0.1 	 30 	 	 49	0.391	31598.9	44
wart srednie: 20.6866	1487397	2180	

-----------------------

-----------------------

-----------------------
 30 	 0.5 	 0.02 	 10 	 	 0	0.578	9073.03	70
 30 	 0.5 	 0.02 	 10 	 	 1	0.359	5429.52	35
 30 	 0.5 	 0.02 	 10 	 	 2	0.937	10720.5	84
 30 	 0.5 	 0.02 	 10 	 	 3	0.422	6279.42	53
 30 	 0.5 	 0.02 	 10 	 	 4	0.75	9939.47	54
 30 	 0.5 	 0.02 	 10 	 	 5	0.719	9229.36	72
 30 	 0.5 	 0.02 	 10 	 	 6	0.359	6960.12	41
 30 	 0.5 	 0.02 	 10 	 	 7	0.281	6327.71	37
 30 	 0.5 	 0.02 	 10 	 	 8	0.391	6699.26	30
 30 	 0.5 	 0.02 	 10 	 	 9	0.422	5831.55	54
 30 	 0.5 	 0.02 	 10 	 	 10	0.672	7574.18	69
 30 	 0.5 	 0.02 	 10 	 	 11	0.562	7264.45	33
 30 	 0.5 	 0.02 	 10 	 	 12	0.516	8840.67	70
 30 	 0.5 	 0.02 	 10 	 	 13	0.266	6405.37	44
 30 	 0.5 	 0.02 	 10 	 	 14	1.109	10021	76
 30 	 0.5 	 0.02 	 10 	 	 15	0.391	6568.55	54
 30 	 0.5 	 0.02 	 10 	 	 16	0.734	9710.2	71
 30 	 0.5 	 0.02 	 10 	 	 17	0.313	6005.1	18
 30 	 0.5 	 0.02 	 10 	 	 18	0.578	6357.14	10
 30 	 0.5 	 0.02 	 10 	 	 19	0.766	7188.22	51
 30 	 0.5 	 0.02 	 10 	 	 20	0.921	10279.3	54
 30 	 0.5 	 0.02 	 10 	 	 21	0.844	8750	79
 30 	 0.5 	 0.02 	 10 	 	 22	0.64	7595.88	48
 30 	 0.5 	 0.02 	 10 	 	 23	1.063	10253.3	68
 30 	 0.5 	 0.02 	 10 	 	 24	0.469	7661.53	42
 30 	 0.5 	 0.02 	 10 	 	 25	0.812	7072.27	50
 30 	 0.5 	 0.02 	 10 	 	 26	0.891	8333.02	48
 30 	 0.5 	 0.02 	 10 	 	 27	0.469	6705.06	67
 30 	 0.5 	 0.02 	 10 	 	 28	0.75	7724.47	51
 30 	 0.5 	 0.02 	 10 	 	 29	0.64	8095.6	45
 30 	 0.5 	 0.02 	 10 	 	 30	0.344	6010.68	60
 30 	 0.5 	 0.02 	 10 	 	 31	1.266	10422.3	71
 30 	 0.5 	 0.02 	 10 	 	 32	0.5	7283.99	46
 30 	 0.5 	 0.02 	 10 	 	 33	0.796	8498.82	48
 30 	 0.5 	 0.02 	 10 	 	 34	0.391	6271.95	37
 30 	 0.5 	 0.02 	 10 	 	 35	0.718	8983.21	50
 30 	 0.5 	 0.02 	 10 	 	 36	0.719	8732.24	73
 30 	 0.5 	 0.02 	 10 	 	 37	0.516	7090.96	62
 30 	 0.5 	 0.02 	 10 	 	 38	0.516	7264.74	58
 30 	 0.5 	 0.02 	 10 	 	 39	0.422	5050.57	53
 30 	 0.5 	 0.02 	 10 	 	 40	0.844	10670.5	64
 30 	 0.5 	 0.02 	 10 	 	 41	0.422	7403.37	41
 30 	 0.5 	 0.02 	 10 	 	 42	1.234	9174.86	69
 30 	 0.5 	 0.02 	 10 	 	 43	0.344	4829.31	18
 30 	 0.5 	 0.02 	 10 	 	 44	0.328	5122.82	22
 30 	 0.5 	 0.02 	 10 	 	 45	0.515	6926.56	50
 30 	 0.5 	 0.02 	 10 	 	 46	0.844	8708.27	37
 30 	 0.5 	 0.02 	 10 	 	 47	0.578	7936.08	70
 30 	 0.5 	 0.02 	 10 	 	 48	0.657	6887.96	58
 30 	 0.5 	 0.02 	 10 	 	 49	1.015	11103.9	81
wart srednie: 32.2249	397029	2698	

-----------------------
 30 	 0.5 	 0.02 	 20 	 	 0	2.86	13386.6	106
 30 	 0.5 	 0.02 	 20 	 	 1	5.937	17202.8	133
 30 	 0.5 	 0.02 	 20 	 	 2	4.469	14222	140
 30 	 0.5 	 0.02 	 20 	 	 3	2.812	12599.3	104
 30 	 0.5 	 0.02 	 20 	 	 4	4.813	19547.9	120
 30 	 0.5 	 0.02 	 20 	 	 5	4.125	11509.5	55
 30 	 0.5 	 0.02 	 20 	 	 6	6.704	15921.3	153
 30 	 0.5 	 0.02 	 20 	 	 7	5.219	16915.9	59
 30 	 0.5 	 0.02 	 20 	 	 8	6.156	14452.3	122
 30 	 0.5 	 0.02 	 20 	 	 9	7.031	16584.5	120
 30 	 0.5 	 0.02 	 20 	 	 10	4.766	14044.6	79
 30 	 0.5 	 0.02 	 20 	 	 11	3.734	14893.8	81
 30 	 0.5 	 0.02 	 20 	 	 12	3.454	15244.4	106
 30 	 0.5 	 0.02 	 20 	 	 13	3.015	11886.6	83
 30 	 0.5 	 0.02 	 20 	 	 14	3.375	12555	112
 30 	 0.5 	 0.02 	 20 	 	 15	5.328	16072.8	135
 30 	 0.5 	 0.02 	 20 	 	 16	7.688	19473.1	131
 30 	 0.5 	 0.02 	 20 	 	 17	1.469	8416.92	56
 30 	 0.5 	 0.02 	 20 	 	 18	6.485	17425.6	148
 30 	 0.5 	 0.02 	 20 	 	 19	2.625	11312.6	116
 30 	 0.5 	 0.02 	 20 	 	 20	2.859	10441	111
 30 	 0.5 	 0.02 	 20 	 	 21	6.859	19287.1	115
 30 	 0.5 	 0.02 	 20 	 	 22	3.734	13795.6	122
 30 	 0.5 	 0.02 	 20 	 	 23	4.547	15173.2	89
 30 	 0.5 	 0.02 	 20 	 	 24	7.078	21909.8	83
 30 	 0.5 	 0.02 	 20 	 	 25	3.672	10941.5	109
 30 	 0.5 	 0.02 	 20 	 	 26	5.594	17087.3	151
 30 	 0.5 	 0.02 	 20 	 	 27	5.281	18716.7	120
 30 	 0.5 	 0.02 	 20 	 	 28	4.485	15678.8	78
 30 	 0.5 	 0.02 	 20 	 	 29	3.437	12425.4	103
 30 	 0.5 	 0.02 	 20 	 	 30	4.75	14935.7	96
 30 	 0.5 	 0.02 	 20 	 	 31	2.625	12735.2	111
 30 	 0.5 	 0.02 	 20 	 	 32	3.141	12696.5	60
 30 	 0.5 	 0.02 	 20 	 	 33	5.25	13593.4	62
 30 	 0.5 	 0.02 	 20 	 	 34	4.75	13740.3	86
 30 	 0.5 	 0.02 	 20 	 	 35	2.75	10969.9	37
 30 	 0.5 	 0.02 	 20 	 	 36	3.25	15534.1	59
 30 	 0.5 	 0.02 	 20 	 	 37	7.312	21585.7	139
 30 	 0.5 	 0.02 	 20 	 	 38	4.703	13005.2	140
 30 	 0.5 	 0.02 	 20 	 	 39	5.797	15310.5	143
 30 	 0.5 	 0.02 	 20 	 	 40	2.328	9153.15	46
 30 	 0.5 	 0.02 	 20 	 	 41	4.375	17407.9	76
 30 	 0.5 	 0.02 	 20 	 	 42	5.156	16639	133
 30 	 0.5 	 0.02 	 20 	 	 43	3.078	14866.2	58
 30 	 0.5 	 0.02 	 20 	 	 44	4.813	12915.1	76
 30 	 0.5 	 0.02 	 20 	 	 45	3.86	16707.9	121
 30 	 0.5 	 0.02 	 20 	 	 46	3.485	11794.2	74
 30 	 0.5 	 0.02 	 20 	 	 47	2.953	10582.3	63
 30 	 0.5 	 0.02 	 20 	 	 48	2.734	12374.7	104
 30 	 0.5 	 0.02 	 20 	 	 49	5.032	16266.8	143
wart srednie: 226.188	746550	5168	

-----------------------
 30 	 0.5 	 0.02 	 30 	 	 0	21.938	26149	197
 30 	 0.5 	 0.02 	 30 	 	 1	16.656	24268.4	216
 30 	 0.5 	 0.02 	 30 	 	 2	12.062	24675.3	99
 30 	 0.5 	 0.02 	 30 	 	 3	13.079	18698.9	83
 30 	 0.5 	 0.02 	 30 	 	 4	11.562	19451.4	124
 30 	 0.5 	 0.02 	 30 	 	 5	15.328	26089.2	183
 30 	 0.5 	 0.02 	 30 	 	 6	22.375	27214.7	158
 30 	 0.5 	 0.02 	 30 	 	 7	13.875	20809	176
 30 	 0.5 	 0.02 	 30 	 	 8	13.86	25183.9	170
 30 	 0.5 	 0.02 	 30 	 	 9	8.609	18468.9	152
 30 	 0.5 	 0.02 	 30 	 	 10	6.953	19117.8	101
 30 	 0.5 	 0.02 	 30 	 	 11	21.594	32684.7	177
 30 	 0.5 	 0.02 	 30 	 	 12	12.265	17485.9	138
 30 	 0.5 	 0.02 	 30 	 	 13	8.219	23809.3	35
 30 	 0.5 	 0.02 	 30 	 	 14	15.281	22143.2	168
 30 	 0.5 	 0.02 	 30 	 	 15	14.063	26159.7	143
 30 	 0.5 	 0.02 	 30 	 	 16	7.375	17514.2	97
 30 	 0.5 	 0.02 	 30 	 	 17	22.094	23447.9	248
 30 	 0.5 	 0.02 	 30 	 	 18	9.547	20194.4	98
 30 	 0.5 	 0.02 	 30 	 	 19	10.609	23768	191
 30 	 0.5 	 0.02 	 30 	 	 20	22.266	27493	171
 30 	 0.5 	 0.02 	 30 	 	 21	18.39	17660.3	171
 30 	 0.5 	 0.02 	 30 	 	 22	30.703	43902.4	267
 30 	 0.5 	 0.02 	 30 	 	 23	20.531	30879.5	239
 30 	 0.5 	 0.02 	 30 	 	 24	14.125	23249.4	196
 30 	 0.5 	 0.02 	 30 	 	 25	10.703	21887.5	110
 30 	 0.5 	 0.02 	 30 	 	 26	19.016	25914.4	220
 30 	 0.5 	 0.02 	 30 	 	 27	15.203	27265.6	151
 30 	 0.5 	 0.02 	 30 	 	 28	11	18902.4	162
 30 	 0.5 	 0.02 	 30 	 	 29	12.172	25014.3	197
 30 	 0.5 	 0.02 	 30 	 	 30	9	17267.1	101
 30 	 0.5 	 0.02 	 30 	 	 31	10.297	21250.2	135
 30 	 0.5 	 0.02 	 30 	 	 32	13.172	23822	177
 30 	 0.5 	 0.02 	 30 	 	 33	17.843	29235.3	226
 30 	 0.5 	 0.02 	 30 	 	 34	13.188	21215.8	142
 30 	 0.5 	 0.02 	 30 	 	 35	15.984	19353	138
 30 	 0.5 	 0.02 	 30 	 	 36	14.063	27575.3	204
 30 	 0.5 	 0.02 	 30 	 	 37	7.125	18973.8	87
 30 	 0.5 	 0.02 	 30 	 	 38	9.109	19765.1	181
 30 	 0.5 	 0.02 	 30 	 	 39	14.688	35366.9	217
 30 	 0.5 	 0.02 	 30 	 	 40	10.328	15656.1	198
 30 	 0.5 	 0.02 	 30 	 	 41	9.938	18943.7	176
 30 	 0.5 	 0.02 	 30 	 	 42	19.64	25065.4	155
 30 	 0.5 	 0.02 	 30 	 	 43	14.047	22445.2	214
 30 	 0.5 	 0.02 	 30 	 	 44	13.688	30185.6	223
 30 	 0.5 	 0.02 	 30 	 	 45	13.047	26100.1	218
 30 	 0.5 	 0.02 	 30 	 	 46	9.297	16588.3	187
 30 	 0.5 	 0.02 	 30 	 	 47	11.984	26891.3	78
 30 	 0.5 	 0.02 	 30 	 	 48	11	23285	153
 30 	 0.5 	 0.02 	 30 	 	 49	16.312	26447.5	192
wart srednie: 719.307	1208608	8404	

-----------------------

-----------------------
 30 	 0.5 	 0.05 	 10 	 	 0	0.594	9358.29	64
 30 	 0.5 	 0.05 	 10 	 	 1	0.563	8100.75	44
 30 	 0.5 	 0.05 	 10 	 	 2	0.859	11294.1	66
 30 	 0.5 	 0.05 	 10 	 	 3	0.484	10582	69
 30 	 0.5 	 0.05 	 10 	 	 4	0.562	8659.18	69
 30 	 0.5 	 0.05 	 10 	 	 5	0.531	7622.88	53
 30 	 0.5 	 0.05 	 10 	 	 6	0.313	6172.04	47
 30 	 0.5 	 0.05 	 10 	 	 7	0.984	12901.3	63
 30 	 0.5 	 0.05 	 10 	 	 8	0.375	7033.32	49
 30 	 0.5 	 0.05 	 10 	 	 9	0.532	8466.08	41
 30 	 0.5 	 0.05 	 10 	 	 10	0.859	9516.44	78
 30 	 0.5 	 0.05 	 10 	 	 11	0.344	5914.68	55
 30 	 0.5 	 0.05 	 10 	 	 12	0.422	8175.65	66
 30 	 0.5 	 0.05 	 10 	 	 13	0.421	7728.86	28
 30 	 0.5 	 0.05 	 10 	 	 14	0.657	9449.45	75
 30 	 0.5 	 0.05 	 10 	 	 15	0.375	6461.25	57
 30 	 0.5 	 0.05 	 10 	 	 16	0.765	10306.7	75
 30 	 0.5 	 0.05 	 10 	 	 17	0.407	7798.25	64
 30 	 0.5 	 0.05 	 10 	 	 18	0.281	6259.28	46
 30 	 0.5 	 0.05 	 10 	 	 19	0.234	6813.04	55
 30 	 0.5 	 0.05 	 10 	 	 20	0.438	8552.32	51
 30 	 0.5 	 0.05 	 10 	 	 21	0.875	9361.26	79
 30 	 0.5 	 0.05 	 10 	 	 22	0.578	6385.2	72
 30 	 0.5 	 0.05 	 10 	 	 23	0.406	7945.83	45
 30 	 0.5 	 0.05 	 10 	 	 24	0.578	8592.01	47
 30 	 0.5 	 0.05 	 10 	 	 25	0.563	9632.85	51
 30 	 0.5 	 0.05 	 10 	 	 26	0.282	7192.64	48
 30 	 0.5 	 0.05 	 10 	 	 27	0.328	6755.73	61
 30 	 0.5 	 0.05 	 10 	 	 28	0.407	6887.74	56
 30 	 0.5 	 0.05 	 10 	 	 29	0.359	7727.31	53
 30 	 0.5 	 0.05 	 10 	 	 30	0.234	6355.38	41
 30 	 0.5 	 0.05 	 10 	 	 31	0.203	7536.86	53
 30 	 0.5 	 0.05 	 10 	 	 32	0.079	3383.2	10
 30 	 0.5 	 0.05 	 10 	 	 33	0.578	11061.7	70
 30 	 0.5 	 0.05 	 10 	 	 34	0.593	9367.76	64
 30 	 0.5 	 0.05 	 10 	 	 35	0.766	9104.97	76
 30 	 0.5 	 0.05 	 10 	 	 36	0.25	5313.26	37
 30 	 0.5 	 0.05 	 10 	 	 37	0.359	8923.1	51
 30 	 0.5 	 0.05 	 10 	 	 38	0.563	7749.02	71
 30 	 0.5 	 0.05 	 10 	 	 39	0.578	10906.4	73
 30 	 0.5 	 0.05 	 10 	 	 40	0.422	8048.59	39
 30 	 0.5 	 0.05 	 10 	 	 41	0.625	8916.75	52
 30 	 0.5 	 0.05 	 10 	 	 42	0.562	8816.18	69
 30 	 0.5 	 0.05 	 10 	 	 43	0.547	8299.85	69
 30 	 0.5 	 0.05 	 10 	 	 44	0.281	7966.15	55
 30 	 0.5 	 0.05 	 10 	 	 45	0.422	7609.41	65
 30 	 0.5 	 0.05 	 10 	 	 46	0.391	7234.16	61
 30 	 0.5 	 0.05 	 10 	 	 47	0.312	7187.38	58
 30 	 0.5 	 0.05 	 10 	 	 48	0.453	7128.56	68
 30 	 0.5 	 0.05 	 10 	 	 49	0.203	7129.72	50
wart srednie: 24.2729	413775	2916	

-----------------------
 30 	 0.5 	 0.05 	 20 	 	 0	3.75	13343.5	121
 30 	 0.5 	 0.05 	 20 	 	 1	1.703	10849.8	104
 30 	 0.5 	 0.05 	 20 	 	 2	2.266	12105.8	87
 30 	 0.5 	 0.05 	 20 	 	 3	4.938	17275.7	126
 30 	 0.5 	 0.05 	 20 	 	 4	8.296	27397.9	182
 30 	 0.5 	 0.05 	 20 	 	 5	3.625	19446.3	116
 30 	 0.5 	 0.05 	 20 	 	 6	4.141	20251.1	138
 30 	 0.5 	 0.05 	 20 	 	 7	2.672	15639.8	121
 30 	 0.5 	 0.05 	 20 	 	 8	2.266	13070.7	100
 30 	 0.5 	 0.05 	 20 	 	 9	4.718	26112.5	109
 30 	 0.5 	 0.05 	 20 	 	 10	2.36	10439.1	91
 30 	 0.5 	 0.05 	 20 	 	 11	5.562	15514.1	157
 30 	 0.5 	 0.05 	 20 	 	 12	3.219	15283.5	77
 30 	 0.5 	 0.05 	 20 	 	 13	2.422	15448.7	118
 30 	 0.5 	 0.05 	 20 	 	 14	2.875	16223.7	118
 30 	 0.5 	 0.05 	 20 	 	 15	2.656	12738.1	97
 30 	 0.5 	 0.05 	 20 	 	 16	1.641	13857.5	95
 30 	 0.5 	 0.05 	 20 	 	 17	4.031	18624.6	116
 30 	 0.5 	 0.05 	 20 	 	 18	3.562	20381.4	121
 30 	 0.5 	 0.05 	 20 	 	 19	2.813	16346.6	124
 30 	 0.5 	 0.05 	 20 	 	 20	2.062	9987.88	66
 30 	 0.5 	 0.05 	 20 	 	 21	3.094	15525.8	128
 30 	 0.5 	 0.05 	 20 	 	 22	2.672	15681	117
 30 	 0.5 	 0.05 	 20 	 	 23	2.859	16765.2	113
 30 	 0.5 	 0.05 	 20 	 	 24	4.344	18309.3	143
 30 	 0.5 	 0.05 	 20 	 	 25	3.375	20198.9	124
 30 	 0.5 	 0.05 	 20 	 	 26	4.094	20206.1	136
 30 	 0.5 	 0.05 	 20 	 	 27	6.797	23544.5	167
 30 	 0.5 	 0.05 	 20 	 	 28	3.891	17596.9	116
 30 	 0.5 	 0.05 	 20 	 	 29	4.203	17520	89
 30 	 0.5 	 0.05 	 20 	 	 30	4.375	18013.7	143
